date,sp500_open,sp500_high,sp500_low,sp500_close,sp500_volume,vix_open,vix_high,vix_low,vix_close,vix_adj_close
2015-06-17,563.43,568.77,559.85,562.62,33.299999,51.34,32.599998,32.830002,000,32.830002
2015-06-16,558.88,563.78,557.49,563.43,32.549999,33.060001,31.93,32.389999,000,32.389999
2015-06-15,560.6,561.79,555.0,558.88,31.51,32.939999,31.51,32.549999,000,32.549999
2015-06-12,567.19,567.19,559.55,560.6,32.119999,32.209999,31.440001,31.51,000,31.51
2015-06-11,569.45,571.37,566.49,567.19,32.119999,32.540001,31.60,31.76,000,31.76
2015-06-10,562.82,570.75,562.82,569.45,33.049999,33.189999,31.780001,31.790001,000,31.790001
2015-06-09,563.1,569.44,562.7,562.82,34.040001,34.040001,32.860001,33.009998,000,33.009998
2015-06-08,565.88,566.51,562.01,563.1,34.50,34.73,33.59,34.040001,000,34.040001
2015-06-05,562.18,570.79,560.42,565.88,38.419998,38.419998,33.189999,33.540001,000,33.540001
2015-06-04,569.26,569.26,561.66,562.18,37.400002,39.27,37.400002,38.419998,000,38.419998
2015-06-03,573.0,575.76,568.99,569.26,36.290001,45.669998,36.290001,37.400002,000,37.400002
2015-06-02,570.14,575.84,568.71,573.0,35.299999,36.810001,35.299999,35.740002,000,35.740002
2015-06-01,571.41,572.39,568.96,570.14,35.41,36.419998,35.279999,35.299999,000,35.299999
2015-05-29,571.77,574.74,569.81,571.41,34.07,34.09,32.41,33.740002,000,33.740002
2015-05-28,573.6,573.6,568.42,571.77,36.189999,36.380001,34.099998,34.200001,000,34.200001
2015-05-27,574.21,578.71,570.84,573.6,34.66,35.610001,34.439999,35.290001,000,35.290001
2015-05-26,583.44,583.44,572.35,574.21,31.290001,35.59,31.290001,34.66,000,34.66
2015-05-22,586.02,586.22,581.35,583.44,31.610001,32.34,31.02,31.290001,000,31.290001
2015-05-21,581.13,587.05,581.13,586.02,33.700001,33.700001,31.49,31.610001,000,31.610001
2015-05-20,580.21,583.02,578.13,581.13,34.23,34.580002,33.27,33.700001,000,33.700001
2015-05-19,587.44,587.44,579.33,580.21,30.629999,34.970001,30.629999,34.82,000,34.82
2015-05-18,587.93,588.25,584.25,587.44,29.950001,31.540001,29.950001,30.629999,000,30.629999
2015-05-15,586.6,589.74,581.71,587.93,32.630001,33.84,29.719999,29.950001,000,29.950001
2015-05-14,586.32,591.7,585.66,586.6,34.330002,34.330002,32.59,32.630001,000,32.630001
2015-05-13,588.13,593.46,584.34,586.32,33.529999,45.77,31.200001,34.330002,000,34.330002
2015-05-12,585.57,590.96,583.87,588.13,34.860001,34.919998,33.439999,33.740002,000,33.740002
2015-05-11,597.81,597.81,585.06,585.57,35.09,36.040001,34.560001,34.860001,000,34.860001
2015-05-08,588.39,598.37,587.06,597.81,37.48,38.02,35.060001,35.09,000,35.09
2015-05-07,594.93,594.93,584.25,588.39,36.98,38.580002,36.91,38.130001,000,38.130001
2015-05-06,596.72,604.44,592.0,594.93,36.240002,37.07,35.73,36.880001,000,36.880001
2015-05-05,603.36,610.82,596.62,596.72,35.990002,36.299999,35.48,36.240002,000,36.240002
2015-05-04,604.75,608.18,601.11,603.36,37.029999,37.27,36.150002,36.200001,000,36.200001
2015-05-01,602.89,605.42,600.01,604.75,36.09,36.240002,35.48,35.619999,000,35.619999
2015-04-30,605.07,608.27,600.3,602.89,37.139999,37.889999,36.23,36.279999,000,36.279999
2015-04-29,600.79,605.66,596.75,605.07,37.450001,39.189999,36.540001,36.68,000,36.68
2015-04-28,597.61,601.15,595.69,600.79,37.459999,38.630001,37.110001,37.310001,000,37.310001
2015-04-27,597.98,601.99,596.77,597.61,37.720001,37.77,36.720001,37.459999,000,37.459999
2015-04-24,601.86,601.86,595.54,597.98,37.98,38.66,36.610001,36.610001,000,36.610001
2015-04-23,598.17,605.99,598.17,601.86,39.009998,39.200001,37.619999,37.98,000,37.98
2015-04-22,594.4,600.32,591.87,598.17,41.040001,41.110001,39.00,39.009998,000,39.009998
2015-04-21,600.48,601.41,592.45,594.4,42.099998,42.389999,39.91,41.040001,000,41.040001
2015-04-20,597.81,606.79,597.81,600.48,42.00,43.650002,41.41,42.060001,000,42.060001
2015-04-17,602.67,602.67,593.29,597.81,43.290001,43.32,41.860001,42.00,000,42.00
2015-04-16,604.34,607.49,597.93,602.67,45.66,45.759998,43.48,43.48,000,43.48
2015-04-15,590.73,605.52,590.73,604.34,44.599998,46.369999,43.759998,46.139999,000,46.139999
2015-04-14,580.43,592.6,580.43,590.73,43.970001,45.630001,43.830002,44.650002,000,44.650002
2015-04-13,585.36,588.79,579.67,580.43,43.040001,44.860001,42.919998,44.200001,000,44.200001
2015-04-10,582.43,586.64,582.14,585.36,46.650002,46.650002,43.009998,43.040001,000,43.040001
2015-04-09,573.65,583.61,573.65,582.43,47.639999,47.82,44.259998,46.650002,000,46.650002
2015-04-08,579.62,582.69,573.48,573.65,46.25,50.360001,44.18,48.099998,000,48.099998
2015-04-07,577.84,582.37,575.94,579.62,48.490002,48.619999,45.82,46.25,000,46.25
2015-04-06,567.79,581.23,567.79,577.84,49.84,50.93,48.110001,48.330002,000,48.330002
2015-04-02,566.8,571.0,563.14,567.79,50.900002,52.779999,49.810001,49.84,000,49.84
2015-04-01,565.76,571.92,565.76,566.8,53.040001,53.040001,49.220001,50.900002,000,50.900002
2015-03-31,571.0,571.0,564.52,565.76,51.98,54.560001,51.98,53.720001,000,53.720001
2015-03-30,559.23,572.19,559.23,571.0,52.84,53.68,51.639999,51.98,000,51.98
2015-03-27,563.41,563.41,557.6,559.23,49.580002,52.84,49.279999,52.84,000,52.84
2015-03-26,564.55,571.48,561.47,563.41,47.689999,50.310001,47.689999,49.580002,000,49.580002
2015-03-25,557.75,568.57,557.75,564.55,47.939999,63.02,46.860001,47.029999,000,47.029999
2015-03-24,562.3,564.05,557.69,557.75,49.32,49.32,47.330002,47.939999,000,47.939999
2015-03-23,563.3,568.46,562.19,562.3,51.610001,51.650002,49.060001,49.32,000,49.32
2015-03-20,555.68,566.61,555.68,563.3,53.82,53.82,49.73,50.84,000,50.84
2015-03-19,565.25,565.25,554.53,555.68,53.650002,56.93,53.450001,53.82,000,53.82
2015-03-18,549.32,567.95,545.5,565.25,59.23,59.970001,52.75,53.650002,000,53.650002
2015-03-17,552.2,552.2,546.23,549.32,56.93,60.720001,56.93,59.849998,000,59.849998
2015-03-16,544.87,552.52,540.51,552.2,56.810001,60.869999,56.34,56.93,000,56.93
2015-03-13,547.42,547.42,539.26,544.87,50.720001,55.209999,50.509998,54.560001,000,54.560001
2015-03-12,550.1,552.75,547.18,547.42,48.529999,50.860001,47.919998,49.59,000,49.59
2015-03-11,548.87,552.52,546.99,549.97,50.919998,54.720001,49.169998,49.169998,000,49.169998
2015-03-10,556.79,556.79,548.87,548.87,50.259998,51.540001,49.669998,50.919998,000,50.919998
2015-03-09,560.66,565.87,556.78,556.79,48.959999,50.48,47.889999,48.990002,000,48.990002
2015-03-06,570.08,570.08,559.07,560.66,47.639999,50.049999,46.540001,48.959999,000,48.959999
2015-03-05,573.63,573.63,569.83,570.08,47.919998,48.68,46.009998,47.09,000,47.09
2015-03-04,574.81,574.92,568.22,573.63,51.169998,51.50,48.709999,48.919998,000,48.919998
2015-03-03,573.51,577.94,570.8,574.81,54.919998,55.27,52.84,53.049999,000,53.049999
2015-03-02,577.51,577.51,568.29,573.51,55.849998,57.259998,54.34,54.919998,000,54.919998
2015-02-27,579.76,582.13,577.07,577.51,56.459999,57.029999,55.529999,55.849998,000,55.849998
2015-02-26,590.18,590.18,576.87,579.76,55.860001,57.82,54.41,56.459999,000,56.459999
2015-02-25,587.73,591.05,585.51,590.18,56.27,60.57,54.779999,54.93,000,54.93
2015-02-24,586.6,590.04,584.7,587.73,58.669998,58.849998,55.419998,56.27,000,56.27
2015-02-23,589.07,590.58,581.85,586.6,54.00,59.27,54.00,58.669998,000,58.669998
2015-02-20,590.83,592.46,584.01,589.07,55.75,55.900002,52.91,54.00,000,54.00
2015-02-19,595.48,595.48,580.68,590.83,55.970001,61.57,54.889999,55.75,000,55.75
2015-02-18,604.28,604.28,594.38,595.48,56.849998,56.98,54.25,55.970001,000,55.970001
2015-02-17,603.4,604.98,596.85,604.28,58.290001,58.360001,55.380001,56.330002,000,56.330002
2015-02-13,591.84,603.67,591.84,603.4,58.689999,58.689999,55.529999,55.529999,000,55.529999
2015-02-12,584.03,594.2,584.03,591.84,60.23,60.23,57.169998,58.689999,000,58.689999
2015-02-11,587.89,587.89,577.89,584.03,59.290001,64.410004,59.290001,60.23,000,60.23
2015-02-10,589.03,589.2,578.16,587.89,57.18,59.639999,54.950001,59.290001,000,59.290001
2015-02-09,587.98,595.12,587.56,589.03,60.830002,60.830002,55.77,56.00,000,56.00
2015-02-06,589.53,593.63,585.68,587.98,62.34,63.689999,59.650002,60.830002,000,60.830002
2015-02-05,581.12,592.01,581.12,589.53,62.73,63.459999,60.73,63.139999,000,63.139999
2015-02-04,590.64,590.64,576.36,581.12,59.68,63.389999,59.68,62.73,000,62.73
2015-02-03,574.68,592.83,574.68,590.64,57.84,62.07,56.549999,59.68,000,59.68
2015-02-02,557.95,574.68,557.95,574.68,59.799999,59.799999,57.509998,57.84,000,57.84
2015-01-30,553.86,564.12,545.7,557.95,54.689999,58.799999,53.98,58.619999,000,58.619999
2015-01-29,552.91,556.99,542.05,553.86,54.650002,56.720001,54.599998,54.689999,000,54.689999
2015-01-28,575.18,575.18,551.85,552.91,54.23,56.869999,52.529999,55.18,000,55.18
2015-01-27,576.18,577.86,570.38,575.18,55.25,56.23,54.049999,54.23,000,54.23
2015-01-26,568.28,577.37,565.18,576.18,57.619999,59.400002,56.490002,56.650002,000,56.650002
2015-01-23,573.44,576.17,568.05,568.28,57.419998,57.77,55.310001,57.619999,000,57.619999
2015-01-22,570.15,573.62,563.49,573.44,54.740002,58.099998,54.419998,56.400002,000,56.400002
2015-01-21,559.9,570.53,559.9,570.15,56.580002,57.75,54.07,55.09,000,55.09
2015-01-20,559.36,560.19,550.28,559.9,59.810001,60.16,57.77,57.990002,000,57.990002
2015-01-16,542.06,559.63,542.06,559.36,57.77,59.029999,56.07,56.439999,000,56.439999
2015-01-15,548.68,555.18,541.68,542.06,53.41,58.290001,51.919998,57.77,000,57.77
2015-01-14,547.99,549.6,533.63,548.68,53.869999,53.869999,49.919998,53.169998,000,53.169998
2015-01-13,552.0,558.11,542.82,547.99,51.810001,54.59,51.060001,53.779999,000,53.779999
2015-01-12,567.92,567.92,549.3,552.0,50.07,54.849998,50.07,53.130001,000,53.130001
2015-01-09,572.44,573.21,562.91,567.92,50.959999,52.419998,49.810001,50.07,000,50.07
2015-01-08,560.09,572.78,560.09,572.44,53.25,53.25,49.889999,50.959999,000,50.959999
2015-01-07,558.19,567.23,556.31,560.09,55.41,55.689999,51.84,53.25,000,53.25
2015-01-06,565.6,569.7,554.44,558.19,57.669998,59.889999,55.509998,56.450001,000,56.450001
2015-01-05,589.12,589.12,563.23,565.6,57.040001,59.25,56.66,57.669998,000,57.669998
2015-01-02,586.59,590.73,581.11,589.12,50.240002,54.25,50.240002,54.25,000,54.25
2014-12-31,590.15,592.49,583.49,586.59,51.169998,52.599998,49.389999,50.240002,000,50.240002
2014-12-30,594.33,595.3,588.75,591.05,52.73,52.75,50.450001,51.169998,000,51.169998
2014-12-29,593.84,599.29,591.9,594.76,54.68,56.959999,53.560001,53.630001,000,53.630001
2014-12-26,594.79,598.44,590.91,593.19,54.880001,56.139999,54.66,54.68,000,54.68
2014-12-24,597.74,597.74,587.37,593.6,54.880001,56.549999,54.369999,54.880001,000,54.880001
2014-12-23,591.51,600.55,591.03,598.44,54.82,55.310001,52.970001,53.970001,000,53.970001
2014-12-22,596.72,596.72,585.33,591.01,56.689999,56.689999,54.720001,54.82,000,54.82
2014-12-19,578.81,596.85,577.08,596.85,55.990002,56.669998,53.799999,54.84,000,54.84
2014-12-18,566.77,579.71,562.8,578.79,56.75,57.619999,53.610001,57.450001,000,57.450001
2014-12-17,543.99,571.07,543.99,566.75,55.77,57.419998,49.709999,56.75,000,56.75
2014-12-16,539.49,560.26,534.01,543.79,57.549999,58.43,53.48,55.77,000,55.77
2014-12-15,544.13,553.94,538.52,540.03,51.540001,58.139999,51.240002,57.549999,000,57.549999
2014-12-12,555.55,555.55,543.9,543.9,48.720001,53.099998,47.540001,49.77,000,49.77
2014-12-11,555.62,569.83,554.77,555.82,40.68,45.330002,40.68,44.950001,000,44.950001
2014-12-10,572.01,572.01,552.21,555.63,37.560001,42.32,37.560001,42.209999,000,42.209999
2014-12-09,568.29,575.95,565.36,573.29,40.240002,40.639999,37.959999,38.529999,000,38.529999
2014-12-08,591.31,591.31,567.26,568.43,34.200001,39.75,34.200001,39.68,000,39.68
2014-12-05,597.98,598.09,589.21,591.53,35.389999,35.759998,33.419998,34.200001,000,34.200001
2014-12-04,601.84,601.84,592.6,598.67,36.91,36.970001,35.290001,35.389999,000,35.389999
2014-12-03,597.15,607.22,597.15,603.53,37.580002,37.93,36.09,36.16,000,36.16
2014-12-02,588.52,600.67,584.97,596.58,38.689999,39.66,37.740002,38.57,000,38.57
2014-12-01,584.36,590.1,578.75,588.74,36.439999,40.630001,36.439999,37.490002,000,37.490002
2014-11-28,623.65,623.65,583.1,584.58,35.299999,37.439999,34.41,36.439999,000,36.439999
2014-11-26,630.4,630.4,622.81,623.65,37.970001,38.119999,35.220001,36.02,000,36.02
2014-11-25,641.69,642.94,629.87,630.62,35.669998,37.830002,35.32,37.490002,000,37.490002
2014-11-24,644.67,646.65,638.22,640.88,34.919998,36.889999,34.919998,36.279999,000,36.279999
2014-11-21,638.47,650.05,638.47,645.6,33.639999,35.139999,32.549999,34.919998,000,34.919998
2014-11-20,630.67,638.43,630.67,637.82,33.139999,33.689999,31.83,33.639999,000,33.639999
2014-11-19,628.1,632.41,622.97,630.93,33.34,33.630001,32.630001,33.139999,000,33.139999
2014-11-18,627.18,631.89,624.77,627.42,34.389999,34.990002,33.029999,33.169998,000,33.169998
2014-11-17,629.21,630.11,623.83,627.15,32.990002,35.220001,32.990002,34.389999,000,34.389999
2014-11-14,624.57,630.25,623.22,629.88,33.119999,33.75,32.91,32.990002,000,32.990002
2014-11-13,631.77,631.77,615.64,624.69,30.709999,33.700001,30.709999,33.119999,000,33.119999
2014-11-12,638.4,640.93,632.18,633.21,30.790001,31.00,30.27,30.709999,000,30.709999
2014-11-11,637.5,640.33,632.29,639.12,30.719999,31.290001,30.700001,30.790001,000,30.790001
2014-11-10,643.24,650.17,635.8,637.45,29.469999,30.93,29.469999,30.719999,000,30.719999
2014-11-07,636.83,646.94,636.83,642.8,30.33,30.40,28.940001,29.469999,000,29.469999
2014-11-06,627.97,636.84,623.47,636.84,31.389999,32.889999,30.299999,30.34,000,30.34
2014-11-05,618.3,631.21,618.3,628.79,33.130001,33.130001,31.34,31.389999,000,31.389999
2014-11-04,629.29,629.29,613.3,617.99,34.41,35.470001,32.93,33.130001,000,33.130001
2014-11-03,641.78,646.4,628.42,630.16,30.52,31.90,30.18,31.84,000,31.84
2014-10-31,628.77,641.77,624.17,641.32,30.450001,35.529999,30.450001,30.52,000,30.52
2014-10-30,630.09,630.78,621.14,628.5,30.309999,31.120001,30.18,30.450001,000,30.450001
2014-10-29,629.68,639.92,624.43,630.45,30.110001,30.110001,27.98,28.93,000,28.93
2014-10-28,616.0,630.22,615.5,629.44,32.439999,32.439999,29.93,30.110001,000,30.110001
2014-10-27,627.99,627.99,609.8,615.48,33.689999,33.939999,32.43,32.439999,000,32.439999
2014-10-24,629.87,629.87,620.27,628.23,31.780001,32.889999,31.27,31.27,000,31.27
2014-10-23,619.66,635.99,619.66,630.02,31.68,31.889999,30.91,31.780001,000,31.780001
2014-10-22,629.86,634.62,618.53,618.97,27.41,30.799999,26.540001,30.68,000,30.68
2014-10-21,611.9,630.74,611.9,629.4,27.709999,28.129999,26.639999,27.139999,000,27.139999
2014-10-20,606.77,612.31,603.26,611.51,30.58,31.059999,29.290001,29.360001,000,29.360001
2014-10-17,601.39,617.97,601.39,606.9,31.00,31.26,29.889999,31.16,000,31.16
2014-10-16,591.15,606.47,580.28,601.39,36.360001,38.43,31.879999,34.09,000,34.09
2014-10-15,588.72,593.07,571.04,591.42,37.27,38.950001,35.779999,36.360001,000,36.360001
2014-10-14,596.83,605.43,586.14,588.9,31.32,37.330002,31.299999,37.23,000,37.23
2014-10-13,613.13,619.17,595.86,596.21,33.23,33.66,30.84,31.32,000,31.32
2014-10-10,621.01,626.35,607.77,613.73,27.719999,31.200001,27.719999,30.030001,000,30.030001
2014-10-09,643.66,643.66,620.29,621.04,25.280001,27.719999,24.120001,27.719999,000,27.719999
2014-10-08,637.68,645.41,627.43,644.91,26.00,27.09,25.27,25.280001,000,25.280001
2014-10-07,646.3,651.23,638.35,638.48,24.620001,25.139999,24.620001,25.09,000,25.09
2014-10-06,646.97,653.07,642.6,647.09,25.049999,25.799999,24.58,24.620001,000,24.620001
2014-10-03,646.89,648.61,640.16,646.26,23.299999,24.309999,23.299999,24.219999,000,24.219999
2014-10-02,647.97,649.94,635.44,646.25,24.50,24.77,23.360001,23.360001,000,23.360001
2014-10-01,661.1,663.69,646.73,648.71,21.52,28.32,21.52,22.379999,000,22.379999
2014-09-30,668.48,669.9,657.71,661.05,19.620001,22.200001,19.620001,21.52,000,21.52
